"species","lat","lon"
"Myrcia_glazioviana",-21.960043,"-42.007686"
"Myrcia_hartwegiana",-22.75,"-44.75"
"Myrcia_hartwegiana",-24.16667,"-48.53333"
"Myrcia_hebepetala",-24.16667,"-48.53333"
"Myrcia_pubipetala",-23.41667,"-46.65"
"Myrcia_pubipetala",-23.41667,"-46.65"
"Myrcia_pubipetala",-23.42896861,"-46.63324754"
"Myrcia_pubipetala",-23.42896861,"-46.63324754"
"Myrcia_pubipetala",-23.42896861,"-46.63324754"
"Myrcia_pubipetala",-23.42896861,"-46.63324754"
"Myrcia_pubipetala",-23.42141489,"-46.62150602"
"Myrcia_pubipetala",-23.41369,"-46.60039"
"Myrcia_hartwegiana",-21.70632,"-43.87115"
"Myrcia_spectabilis",-22.933875,"-43.443099"
"Myrcia_spectabilis",-22.512067,"-43.004496"
"Myrcia_excoriata",-22.512067,"-43.004496"
"Myrcia_laxiflora",-22.512067,"-43.004496"
"Myrcia_brasiliensis",-22.55284851,"-42.27588591"
"Myrcia_excoriata",-24.0007052206381,"-46.3962475316393"
"Myrcia_excoriata",-22.4475,"-44.613056"
"Myrcia_laxiflora",-22.512067,"-43.004496"
"Myrcia_vittoriana",-20.63319865,"-40.44050651"
"Myrcia_excoriata",-22.940265,"-43.184047"
"Myrcia_spectabilis",-22.989507,"-44.105752"
"Myrcia_spectabilis",-22.563538,"-43.41021"
"Myrcia_excoriata",-22.989507,"-44.105752"
"Myrcia_vittoriana",-22.215369,"-41.604508"
"Myrcia_neoriedeliana",-22.51667,"-43.23333"
"Myrcia_tijucensis",-23.01667,"-43.5"
"Myrcia_flagellaris",-24.96289148,"-48.41672136"
"Myrcia_eugeniopsoides",-25.0182,"-47.9298"
"Myrcia_riodocensis",-19.88361,"-40.54194"
"Myrcia_eugeniopsoides",-27.780953,"-48.507764"
"Myrcia_hebepetala",-27.6,"-48.5"
"Myrcia_brasiliensis",-27.780953,"-48.507764"
"Myrcia_ferruginosa",-27.732686,"-48.515809"
"Myrcia_pubipetala",-27.724178,"-48.538559"
"Myrcia_hatschbachii",-27.724178,"-48.538559"
"Myrcia_eugeniopsoides",-27.3158,"-48.556"
"Myrcia_brasiliensis",-27.988611,"-48.639722"
"Myrcia_eugeniopsoides",-27.3158,"-48.556"
"Myrcia_eugeniopsoides",-27.7555041,"-48.6750076"
"Myrcia_hebepetala",-27.7555041,"-48.6750076"
"Myrcia_brasiliensis",-27.470813,"-48.382602"
"Myrcia_eugeniopsoides",-27.470813,"-48.382602"
"Myrcia_brasiliensis",-27.61667,"-51.4"
"Myrcia_hatschbachii",-27.719379,"-48.549946"
"Myrcia_eugeniopsoides",-27.3158,"-48.556"
"Myrcia_hebepetala",-27.63333,"-48.66667"
"Myrcia_ferruginosa",-27.704195,"-48.530213"
"Myrcia_hartwegiana",-26.905944,"-49.489484"
"Myrcia_spectabilis",-28.348412,"-48.815021"
"Myrcia_brasiliensis",-25.56490604,"-48.31030642"
"Myrcia_brasiliensis",-25.56490604,"-48.31030642"
"Myrcia_brasiliensis",-25.55466182,"-48.30345682"
"Myrcia_brasiliensis",-25.56490604,"-48.31030642"
"Myrcia_spectabilis",-25.56490604,"-48.31030642"
"Myrcia_pubipetala",-25.56490604,"-48.31030642"
"Myrcia_pubipetala",-25.55466182,"-48.30345682"
"Myrcia_pubipetala",-25.56490604,"-48.31030642"
"Myrcia_pubipetala",-25.56490604,"-48.31030642"
"Myrcia_pubipetala",-25.533,"-48.5354"
"Myrcia_pubipetala",-25.56490604,"-48.31030642"
"Myrcia_brasiliensis",-25.5110815179093,"-48.3418615037321"
"Myrcia_brasiliensis",-25.5110815179093,"-48.3418615037321"
"Myrcia_anceps",-22.59361,"-42.91111"
"Myrcia_neoriedeliana",-22.53611,"-42.64333"
"Myrcia_ferruginosa",-19.75111,"-40.93472"
"Myrcia_ferruginosa",-19.95139,"-40.55639"
"Myrcia_tenuivenosa",-19.91972,"-40.47944"
"Myrcia_plusiantha",-19.9356,"-40.6003"
"Myrcia_eumecephylla",-21.31667,"-41.11667"
"Myrcia_eugeniopsoides",-26.75167,"-49.87389"
"Myrcia_hebepetala",-26.76306,"-49.86306"
"Myrcia_vittoriana",-14.13,"-38.98"
"Myrcia_vittoriana",-14.07,"-38.97"
"Myrcia_neoriedeliana",-25.16917,"-48.29889"
"Myrcia_neoriedeliana",-25.14833,"-48.30139"
"Myrcia_tenuivenosa",-25.64389,"-48.60472"
"Myrcia_pubipetala",-25.88167,"-48.57522"
"Myrcia_pubipetala",-25.30439,"-49.0551"
"Myrcia_hartwegiana",-25.45472,"-49.00611"
"Myrcia_excoriata",-24.85389,"-48.71222"
"Myrcia_brasiliensis",-24.86389,"-48.71694"
"Myrcia_hebepetala",-24.79222,"-48.71472"
"Myrcia_spectabilis",-25.96611,"-48.69167"
"Myrcia_hatschbachii",-25.3975,"-49.2494"
"Myrcia_hartwegiana",-25.4445368599237,"-49.0233429502571"
"Myrcia_oblongata",-29.105634,"-51.091975"
"Myrcia_hartwegiana",-20.36944,"-43.50722"
"Myrcia_hartwegiana",-27.8,"-50.31667"
"Myrcia_hebepetala",-22.7394,"-45.5914"
"Myrcia_hebepetala",-22.7394,"-45.5914"
"Myrcia_hartwegiana",-22.7394,"-45.5914"
"Myrcia_hartwegiana",-22.7394,"-45.5914"
"Myrcia_hartwegiana",-22.7394,"-45.5914"
"Myrcia_hartwegiana",-22.7394,"-45.5914"
"Myrcia_hebepetala",-22.7394,"-45.5914"
"Myrcia_hebepetala",-22.761785,"-45.583445"
"Myrcia_hebepetala",-22.761785,"-45.583445"
"Myrcia_hebepetala",-22.761785,"-45.583445"
"Myrcia_hartwegiana",-20.33725,"-44.52953"
"Myrcia_hartwegiana",-20.4082818863376,"-43.5082810024574"
"Myrcia_eugeniopsoides",-24.061944,"-47.9925"
"Myrcia_eugeniopsoides",-24.061944,"-47.9925"
"Myrcia_hartwegiana",-20.40828189,"-43.508281"
"Myrcia_pubipetala",-22.97279,"-43.24956"
"Myrcia_hartwegiana",-20.40828189,"-43.508281"
"Myrcia_hartwegiana",-23.51667,"-46.66667"
"Myrcia_spectabilis",-22.43333,"-42.98333"
"Myrcia_spectabilis",-22.43333,"-42.98333"
"Myrcia_spectabilis",-23.95,"-46.31667"
"Myrcia_brasiliensis",-23.86667,"-46.46667"
"Myrcia_hartwegiana",-23.7,"-46.63333"
"Myrcia_hartwegiana",-23.51667,"-46.66667"
"Myrcia_hartwegiana",-23.52,"-46.67"
"Myrcia_pubipetala",-23.59795615,"-46.72022457"
"Myrcia_hartwegiana",-23.59795615,"-46.72022457"
"Myrcia_hebepetala",-23.59795615,"-46.72022457"
"Myrcia_spectabilis",-23.59795615,"-46.72022457"
"Myrcia_hartwegiana",-25.86389,"-49.63833"
"Myrcia_oblongata",-27.3525,"-55.50555"
"Myrcia_oblongata",-27.3525,"-55.50555"
"Myrcia_oblongata",-28.321933,"-52.187718"
"Myrcia_hebepetala",-28.321933,"-52.187718"
"Myrcia_oblongata",-25.54153,"-54.587379"
"Myrcia_oblongata",-27.636165,"-52.273358"
"Myrcia_spectabilis",-23.84722,"-46.41639"
"Myrcia_spectabilis",-24.03059,"-47.35173"
"Myrcia_spectabilis",-24.03059,"-47.35173"
"Myrcia_tenuivenosa",-22.71667,"-42.46667"
"Myrcia_hartwegiana",-27.73889,"-48.51028"
"Myrcia_pubipetala",-22.45278,"-42.99972"
"Myrcia_ferruginosa",-27.00694,"-49.11806"
"Myrcia_excoriata",-27.00028,"-50.12944"
"Myrcia_neoriedeliana",-26.055,"-48.72722"
"Myrcia_hebepetala",-26.071117,"-49.111484"
"Myrcia_tijucensis",-26.28,"-49.14"
"Myrcia_eugeniopsoides",-27.47917,"-48.43"
"Myrcia_pubipetala",-27.45,"-49.05"
"Myrcia_ferruginosa",-26.1925,"-49.04778"
"Myrcia_spectabilis",-27.059083,"-49.078244"
"Myrcia_spectabilis",-27.059083,"-49.078244"
"Myrcia_brasiliensis",-24.37583,"-47.02806"
"Myrcia_hebepetala",-24.90278,"-47.84278"
"Myrcia_hebepetala",-24.72917,"-47.59861"
"Myrcia_hebepetala",-24.80278,"-47.73194"
"Myrcia_eugeniopsoides",-24.65472,"-47.40639"
"Myrcia_brasiliensis",-24.66222,"-47.41361"
"Myrcia_hebepetala",-24.92306,"-47.86694"
"Myrcia_spectabilis",-23.34110402,"-44.83760796"
"Myrcia_hartwegiana",-22.71222,"-45.46917"
"Myrcia_hartwegiana",-22.71222,"-45.46917"
"Myrcia_hartwegiana",-22.71222,"-45.46917"
"Myrcia_hartwegiana",-22.69389,"-45.46028"
"Myrcia_tenuifolia",-15.1377,"-39.5425"
"Myrcia_flagellaris",-25.5,"-49.5"
"Myrcia_hartwegiana",-28.672308,"-50.434925"
"Myrcia_hatschbachii",-29.21667,"-51.35"
"Myrcia_brasiliensis",-29.349609,"-49.796205"
"Myrcia_excoriata",-29.329454,"-49.822777"
"Myrcia_pubipetala",-29.352877,"-49.73928"
"Myrcia_hartwegiana",-28.7,"-50.4"
"Myrcia_oblongata",-29.645478,"-53.892269"
"Myrcia_excoriata",-29.349609,"-49.796205"
"Myrcia_costeira",-29.3426,"-49.7846"
"Myrcia_hartwegiana",-28.672308,"-50.434925"
"Myrcia_pubipetala",-24.289928,"-46.991268"
"Myrcia_excoriata",-11.185,"-37.17472"
"Myrcia_excoriata",-20.79966336,"-42.83285394"
"Myrcia_spectabilis",-23.34110402,"-44.83760796"
"Myrcia_spectabilis",-23.34110402,"-44.83760796"
"Myrcia_spectabilis",-23.34110402,"-44.83760796"
"Myrcia_insigniflora",-23.34114,"-44.83756"
"Myrcia_spectabilis",-23.34110402,"-44.83760796"
"Myrcia_spectabilis",-23.34110402,"-44.83760796"
"Myrcia_spectabilis",-23.34110402,"-44.83760796"
"Myrcia_spectabilis",-23.34110402,"-44.83760796"
"Myrcia_spectabilis",-23.4398,"-45.0769"
"Myrcia_spectabilis",-23.34110402,"-44.83760796"
"Myrcia_spectabilis",-23.26028,"-45.04139"
"Myrcia_neoriedeliana",-23.34110402,"-44.83760796"
"Myrcia_insigniflora",-23.34035041,"-44.83791491"
"Myrcia_spectabilis",-23.34110402,"-44.83760796"
"Myrcia_insigniflora",-23.34,"-44.7032"
"Myrcia_excoriata",-19.169,"-43.714"
"Myrcia_excoriata",-19.169,"-43.714"
"Myrcia_excoriata",-19.169,"-43.714"
"Myrcia_hartwegiana",-20.40828189,"-43.508281"
"Myrcia_excoriata",-20.40828189,"-43.508281"
"Myrcia_hartwegiana",-25.51508093,"-48.98165516"
"Myrcia_hartwegiana",-25.890278,"-48.956667"
"Myrcia_spectabilis",-22.97979567,"-43.23343419"
"Myrcia_hebepetala",-23.07142,"-45.933349"
"Myrcia_hebepetala",-23.07142,"-45.933349"
"Myrcia_hebepetala",-23.07142,"-45.933349"
"Myrcia_spectabilis",-24.5675,"-48.386111"
"Myrcia_flagellaris",-24.6525,"-48.40028"
"Myrcia_ferruginosa",-24.6525,"-48.40028"
"Myrcia_brasiliensis",-22.709664,"-43.29569"
"Myrcia_tenuivenosa",-22.709664,"-43.29569"
"Myrcia_tenuivenosa",-22.709664,"-43.29569"
"Myrcia_subterminalis",-13.08333,"-39.65"
"Myrcia_spectabilis",-22.958816,"-42.889661"
"Myrcia_brasiliensis",-22.958816,"-42.889661"
"Myrcia_decorticans",-9.573523,"-35.696947"
"Myrcia_decorticans",-9.573523,"-35.696947"
"Myrcia_decorticans",-9.573523,"-35.696947"
"Myrcia_hartwegiana",-22.75,"-45.5"
"Myrcia_spectabilis",-23.90639516,"-46.15642648"
"Myrcia_lenheirensis",-20.34833,"-43.93806"
"Myrcia_hartwegiana",-20.41722,"-43.48278"
"Myrcia_lenheirensis",-20.34842,"-43.93808"
"Myrcia_excoriata",-11.3529353003443,"-37.4486138934663"
"Myrcia_decorticans",-11.014,"-37.2076"
"Myrcia_eugeniopsoides",-28.07028,"-49.13833"
"Myrcia_pubipetala",-22.4475,"-44.613056"
"Myrcia_costeira",-25.02028,"-47.91639"
"Myrcia_hatschbachii",-25.723611,"-49.402778"
"Myrcia_plusiantha",-20.603611,"-41.184722"
"Myrcia_plusiantha",-20.60361,"-41.18472"
"Myrcia_spectabilis",-24.380456,"-47.07882"
"Myrcia_decorticans",-12.216667,"-38.35"
"Myrcia_decorticans",-11.9451,"-38.082706"
"Myrcia_excoriata",-13.323522,"-39.025839"
"Myrcia_vittoriana",-14.18333,"-39.01667"
"Myrcia_vittoriana",-14.249165,"-39.125941"
"Myrcia_sucrei",-14.3167,"-39.01667"
"Myrcia_vittoriana",-15.15,"-39.06667"
"Myrcia_decorticans",-11.41667,"-37.41667"
"Myrcia_eugeniopsoides",-14.78194,"-39.06917"
"Myrcia_tetraphylla",-14.78194,"-39.06917"
"Myrcia_obversa",-14.78194,"-39.06917"
"Myrcia_obversa",-14.78194,"-39.06917"
"Myrcia_tetraphylla",-14.78194,"-39.06917"
"Myrcia_vittoriana",-15.15,"-39.06667"
"Myrcia_bicolor",-15.14138,"-39.52336"
"Myrcia_hebepetala",-19.433333,"-43.233333"
"Myrcia_spectabilis",-23.0667,"-43.9667"
"Myrcia_spectabilis",-21.952148,"-42.899838"
"Myrcia_brasiliensis",-22.5025,"-42.26806"
"Myrcia_vittoriana",-16.5,"-39.25"
"Myrcia_neoregeliana",-16.5,"-39.25"
"Myrcia_obversa",-16.33333,"-39.13333"
"Myrcia_obversa",-16.33333,"-39.13333"
"Myrcia_excoriata",-12.5811465,"-38.01006442"
"Myrcia_excoriata",-13.1148335,"-38.89296161"
"Myrcia_spectabilis",-16.878841,"-40.585762"
"Myrcia_pubipetala",-24.36667,"-47.03333"
"Myrcia_tijucensis",-25.13361394,"-47.96166547"
"Myrcia_tijucensis",-25.01444,"-47.92667"
"Myrcia_tijucensis",-25.13361394,"-47.96166547"
"Myrcia_tijucensis",-25.13361394,"-47.96166547"
"Myrcia_costeira",-25.19338,"-47.98376"
"Myrcia_tijucensis",-25.01444,"-47.92667"
"Myrcia_hebepetala",-25.13361394,"-47.96166547"
"Myrcia_eugeniopsoides",-25.13361394,"-47.96166547"
"Myrcia_brasiliensis",-25.01444,"-47.92667"
"Myrcia_costeira",-25.06877,"-47.91992"
"Myrcia_tijucensis",-25.13361394,"-47.96166547"
"Myrcia_spectabilis",-25.01444,"-47.92667"
"Myrcia_flagellaris",-25.13361394,"-47.96166547"
"Myrcia_flagellaris",-25.13361394,"-47.96166547"
"Myrcia_hebepetala",-21.24528,"-44.99944"
"Myrcia_hebepetala",-21.24528,"-44.99944"
"Myrcia_hartwegiana",-21.69721,"-43.88403"
"Myrcia_spectabilis",-25.13361394,"-47.96166547"
"Myrcia_pubipetala",-21.45999,"-42.96177"
"Myrcia_pubipetala",-21.398606,"-42.949341"
"Myrcia_flagellaris",-24.73444,"-47.56028"
"Myrcia_brasiliensis",-23.36436286,"-44.8248876"
"Myrcia_brasiliensis",-23.36436286,"-44.8248876"
"Myrcia_brasiliensis",-23.36436286,"-44.8248876"
"Myrcia_brasiliensis",-23.36436286,"-44.8248876"
"Myrcia_brasiliensis",-23.36436286,"-44.8248876"
"Myrcia_brasiliensis",-23.36436286,"-44.8248876"
"Myrcia_brasiliensis",-24.526282,"-47.25424"
"Myrcia_costeira",-24.4622,"-47.3003"
"Myrcia_pubipetala",-24.69901,"-47.55366"
"Myrcia_spectabilis",-22.6811,"-44.3215"
"Myrcia_tijucensis",-23.69654,"-46.741707"
"Myrcia_brasiliensis",-24.58333,"-47.64722"
"Myrcia_spectabilis",-24.349836,"-47.062019"
"Myrcia_brasiliensis",-24.380456,"-47.07882"
"Myrcia_hebepetala",-24.707195,"-47.557328"
"Myrcia_brasiliensis",-24.58333,"-47.64722"
"Myrcia_brasiliensis",-23.79632,"-46.99694"
"Myrcia_tijucensis",-23.75595,"-47.00441"
"Myrcia_tenuivenosa",-23.75595,"-47.00441"
"Myrcia_tijucensis",-23.77674,"-47.0069"
"Myrcia_decorticans",-9.539722,"-35.93639"
"Myrcia_neuwiedeana",-17.74804634,"-39.22611067"
"Myrcia_hebepetala",-22.783246,"-45.224107"
"Myrcia_oblongata",-24.034627,"-50.458111"
"Myrcia_brasiliensis",-27.17194,"-48.50861"
"Myrcia_hartwegiana",-27.13056,"-48.51444"
"Myrcia_hartwegiana",-25.04222,"-51.55056"
"Myrcia_hatschbachii",-25.06389,"-51.59"
"Myrcia_hatschbachii",-25.06417,"-51.58972"
"Myrcia_excoriata",-25.96389,"-48.89611"
"Myrcia_spectabilis",-25.81083,"-48.91361"
"Myrcia_pubipetala",-24.71465,"-47.87415"
"Myrcia_hatschbachii",-25.34056,"-51.15222"
"Myrcia_oblongata",-23.9225,"-52.75333"
"Myrcia_vittoriana",-19.15028,"-40.06472"
"Myrcia_neoriedeliana",-25.17778,"-48.38611"
"Myrcia_spectabilis",-24.55639,"-48.105"
"Myrcia_hartwegiana",-25.08083,"-53.70444"
"Myrcia_hebepetala",-25.92083,"-51.85972"
"Myrcia_oblongata",-25.42306,"-53.90611"
"Myrcia_bicolor",-22.90333,"-43.20778"
"Myrcia_spectabilis",-24.05167,"-47.98378"
"Myrcia_pubipetala",-28.92717,"-49.68307"
"Myrcia_hebepetala",-23.533291,"-51.422367"
"Myrcia_oblongata",-23.01667,"-46.71667"
"Myrcia_hebepetala",-23.01667,"-46.71667"
"Myrcia_spectabilis",-25.466667,"-48.766667"
"Myrcia_spectabilis",-25.466667,"-48.766667"
"Myrcia_hebepetala",-25.59400917,"-48.5609493"
"Myrcia_pubipetala",-25.95535269,"-48.59313554"
"Myrcia_spectabilis",-25.466667,"-48.766667"
"Myrcia_anceps",-22.5493,"-42.2763"
"Myrcia_vittoriana",-20.6682,"-40.496"
"Myrcia_pubipetala",-24.608333,"-47.8825"
"Myrcia_ferruginosa",-21.398606,"-42.949341"
"Myrcia_excoriata",-21.76375873,"-43.35734873"
"Myrcia_spectabilis",-22.6811,"-44.3215"
"Myrcia_flagellaris",-25.441806,"-48.931028"
"Myrcia_hebepetala",-25.937229,"-52.174087"
"Myrcia_oblongata",-23.91807182,"-50.60545255"
"Myrcia_hartwegiana",-21.69722,"-43.88404"
"Myrcia_excoriata",-21.8446,"-43.8012"
"Myrcia_hebepetala",-21.8446,"-43.8012"
"Myrcia_excoriata",-21.8446,"-43.8012"
"Myrcia_decorticans",-9.46914,"-35.5554"
"Myrcia_decorticans",-9.01080518213943,"-36.0581577632664"
"Myrcia_decorticans",-9,"-36.05917"
"Myrcia_hebepetala",-24.209822,"-50.926493"
"Myrcia_oblongata",-23.910208,"-50.579531"
"Myrcia_oblongata",-24.034627,"-50.458111"
"Myrcia_hatschbachii",-23.903614,"-51.223928"
"Myrcia_oblongata",-24.649677,"-50.848936"
"Myrcia_excoriata",-7.592734,"-34.986176"
"Myrcia_hartwegiana",-27.495194,"-48.516677"
"Myrcia_brasiliensis",-27.495194,"-48.516677"
"Myrcia_spectabilis",-25.133611,"-47.961667"
"Myrcia_spectabilis",-25.13361394,"-47.96166547"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_hebepetala",-25.34258764,"-50.56191262"
"Myrcia_anceps",-22.53222,"-42.34611"
"Myrcia_spectabilis",-7.56243,"-35.0126"
"Myrcia_excoriata",-24.187636,"-47.052692"
"Myrcia_ferruginosa",-24.108808,"-46.956245"
"Myrcia_vittoriana",-18.61722,"-39.73472"
"Myrcia_hebepetala",-28.28528,"-49.29889"
"Myrcia_hebepetala",-28.28528,"-49.29889"
"Myrcia_hebepetala",-28.28528,"-49.29889"
"Myrcia_hebepetala",-28.28528,"-49.29889"
"Myrcia_hebepetala",-28.28528,"-49.29889"
"Myrcia_hebepetala",-28.28528,"-49.29889"
"Myrcia_tijucensis",-28.28528,"-49.29889"
"Myrcia_brasiliensis",-26.1175,"-48.61639"
"Myrcia_ferruginosa",-28.35944,"-49.29167"
"Myrcia_excoriata",-28.35944,"-49.29167"
"Myrcia_ferruginosa",-28.35944,"-49.29167"
"Myrcia_pubipetala",-28.35944,"-49.29167"
"Myrcia_pubipetala",-28.35944,"-49.29167"
"Myrcia_pubipetala",-28.35944,"-49.29167"
"Myrcia_ferruginosa",-28.35944,"-49.29167"
"Myrcia_tijucensis",-28.35944,"-49.29167"
"Myrcia_ferruginosa",-28.80111,"-49.72111"
"Myrcia_spectabilis",-28.59833,"-49.42472"
"Myrcia_excoriata",-28.92667,"-49.67944"
"Myrcia_eugeniopsoides",-28.92667,"-49.67944"
"Myrcia_hebepetala",-28.28528,"-49.29889"
"Myrcia_ferruginosa",-28.28528,"-49.29889"
"Myrcia_hebepetala",-28.28528,"-49.29889"
"Myrcia_sucrei",-17.3341945726665,"-39.2251405302215"
"Myrcia_decorticans",-12.04222,"-37.7225"
"Myrcia_decorticans",-12.01417,"-37.71722"
"Myrcia_neuwiedeana",-12.05667,"-37.69083"
"Myrcia_decorticans",-12.01,"-37.733333"
"Myrcia_brasiliensis",-22.93333,"-43.28333"
"Myrcia_spectabilis",-26.305,"-48.84583"
"Myrcia_spectabilis",-26.305,"-48.84583"
"Myrcia_hebepetala",-23.46271731,"-46.63689661"
"Myrcia_subterminalis",-14.70583,"-39.60389"
"Myrcia_obversa",-14.7025,"-39.60389"
"Myrcia_brasiliensis",-19.95,"-40.53333"
"Myrcia_excoriata",-22.941072,"-43.404278"
"Myrcia_insigniflora",-22.941072,"-43.404278"
"Myrcia_pubipetala",-22.941072,"-43.404278"
"Myrcia_bicolor",-22.94528,"-43.42"
"Myrcia_hebepetala",-23.58378,"-47.520032"
"Myrcia_hebepetala",-23.58378,"-47.520032"
"Myrcia_hartwegiana",-22.7,"-45.48333"
"Myrcia_spectabilis",-23.5978,"-45.8397"
"Myrcia_hartwegiana",-22.7,"-45.48333"
"Myrcia_hebepetala",-24.00692,"-47.472908"
"Myrcia_excoriata",-24.00692,"-47.472908"
"Myrcia_spectabilis",-24.00692,"-47.472908"
"Myrcia_spectabilis",-23.839069,"-45.359936"
"Myrcia_excoriata",-23.849485,"-45.322988"
"Myrcia_spectabilis",-23.9822,"-47.5103"
"Myrcia_eugeniopsoides",-23.9822,"-47.5103"
"Myrcia_spectabilis",-23.9822,"-47.5103"
"Myrcia_pubipetala",-23.9822,"-47.5103"
"Myrcia_spectabilis",-23.9822,"-47.5103"
"Myrcia_eugeniopsoides",-21.058695,"-42.568322"
"Myrcia_eumecephylla",-23.34110402,"-44.83760796"
"Myrcia_brasiliensis",-23.36436286,"-44.8248876"
"Myrcia_spectabilis",-25.10083,"-47.93111"
"Myrcia_hebepetala",-25.07167,"-47.925"
"Myrcia_hebepetala",-25.07167,"-47.925"
"Myrcia_eugeniopsoides",-25.13361394,"-47.96166547"
"Myrcia_hebepetala",-25.13361394,"-47.96166547"
"Myrcia_spectabilis",-23.84611,"-46.41639"
"Myrcia_oblongata",-25.41511,"-53.90056"
"Myrcia_pubipetala",-23.0667,"-43.9667"
"Myrcia_tijucensis",-22.43333,"-42.98333"
"Myrcia_tijucensis",-22.43333,"-42.98333"
"Myrcia_spectabilis",-22.43333,"-42.98333"
"Myrcia_spectabilis",-22.962103,"-43.223313"
"Myrcia_tijucensis",-22.97694,"-43.04806"
"Myrcia_excoriata",-11.22417,"-37.25278"
"Myrcia_decorticans",-11.00528,"-37.12222"
"Myrcia_decorticans",-10.3461494232129,"-36.7988335923632"
"Myrcia_eugeniopsoides",-24.5675,"-48.386111"
"Myrcia_hebepetala",-24.6475,"-48.394722"
"Myrcia_pubipetala",-24.856106,"-48.717796"
"Myrcia_pubipetala",-25.30439,"-49.0551"
"Myrcia_spectabilis",-26.08093,"-48.919778"
"Myrcia_hartwegiana",-25.35208,"-48.90377"
"Myrcia_hartwegiana",-25.93972,"-48.87278"
"Myrcia_hartwegiana",-28.48056,"-50.06861"
"Myrcia_hartwegiana",-19.105,"-43.67444"
"Myrcia_hartwegiana",-25.35131973,"-51.466324"
"Myrcia_pubipetala",-25.30439,"-49.0551"
"Myrcia_pubipetala",-24.856106,"-48.717796"
"Myrcia_bicolor",-22.55619,"-42.51176"
"Myrcia_laxiflora",-27.22444,"-50.73756"
"Myrcia_anceps",-22.63333,"-42.36667"
"Myrcia_pubipetala",-22.39637,"-42.51252"
"Myrcia_brasiliensis",-24.526282,"-47.25424"
"Myrcia_hartwegiana",-23.23575449,"-45.02143624"
"Myrcia_spectabilis",-22.455,"-42.997778"
"Myrcia_vittoriana",-23.011824,"-43.395438"
"Myrcia_hebepetala",-24.99333,"-48.02333"
"Myrcia_spectabilis",-13.150278,"-39.337222"
"Myrcia_excoriata",-21.33694,"-41.66361"
"Myrcia_excoriata",-21.56222,"-41.54444"
"Myrcia_anceps",-21.7629,"-41.3121"
"Myrcia_tenuivenosa",-21.7629,"-41.3121"
"Myrcia_excoriata",-21.4928,"-41.6143"
"Myrcia_hartwegiana",-23.16896249,"-46.52774149"
"Myrcia_flagellaris",-24.1925,"-47.91694"
"Myrcia_flagellaris",-24.1925,"-47.91694"
"Myrcia_eugeniopsoides",-24.06667,"-47.96667"
"Myrcia_spectabilis",-24.06667,"-47.96667"
"Myrcia_hebepetala",-24.80269,"-47.73169"
"Myrcia_brasiliensis",-23.358053,"-44.857625"
"Myrcia_excoriata",-19.72559,"-41.816545"
"Myrcia_hebepetala",-20.3884,"-43.5045"
"Myrcia_anceps",-19.79,"-42.139"
"Myrcia_spectabilis",-19.72559,"-41.816545"
"Myrcia_spectabilis",-19.72559,"-41.816545"
"Myrcia_bicolor",-19.886,"-43.918488"
"Myrcia_vittoriana",-19.72559,"-41.816545"
